epoch,loss,returns,fireworks,scores,lives,epi_length,num_epis,batch_size,illegal_moves,epsilon,entropy,avg_probs
5200,-0.3676960296355761,0.0,1.2611173674978895,0.0,0.0,4.977993840104066,804.8076923076923,4001.8846153846152,0.0,0.0,0.46836056732214415,"[7.3171685e-07 9.3007498e-07 4.0713144e-07 4.0522440e-07 6.7590730e-07
 8.0449742e-01 1.2454281e-03 6.4560358e-04 6.5125525e-04 7.8576664e-03
 1.8509947e-01]"
5250,-0.390307235121727,-0.00025220680958385876,1.2659852885477116,0.0,0.0,5.0816948629767635,788.06,4002.24,0.02,0.0,0.492632087469101,"[6.1210716e-07 7.4759191e-07 3.3977989e-07 3.4054841e-07 5.6844124e-07
 8.4413141e-01 9.2258031e-04 3.9856095e-04 4.3858524e-04 6.3408264e-03
 1.4776544e-01]"
5300,-0.3386197990179062,0.0,1.2554928627755195,0.0,0.0,4.8815230768981905,820.16,4001.8,0.0,0.0,0.4307323014736176,"[5.5725246e-07 6.3300729e-07 3.1233193e-07 3.1057246e-07 5.2402493e-07
 8.8178217e-01 8.7129400e-04 3.1030193e-04 3.9800585e-04 6.3465987e-03
 1.1028929e-01]"
5350,-0.4001476031541824,-0.0005442992979649871,1.2600743287354932,0.0,0.0,5.146404645128842,778.88,4001.96,0.04,0.0,0.5127505731582641,"[6.6607066e-07 7.5031255e-07 3.7018387e-07 3.6998338e-07 6.1778240e-07
 8.1188220e-01 1.0260461e-03 3.3949481e-04 5.3393724e-04 7.1631195e-03
 1.7905247e-01]"
5400,-0.3743011546134949,-0.0010663398300355328,1.252887464430421,0.0,0.0,5.066050988687135,790.62,4002.5,0.08,0.0,0.4809854292869568,"[6.3754680e-07 7.0427581e-07 3.4945066e-07 3.5189254e-07 5.8144849e-07
 7.9809642e-01 1.0313904e-03 3.2882334e-04 4.0381766e-04 4.6576676e-03
 1.9547927e-01]"
5450,-0.39987586498260497,-0.0018935961968381348,1.2613001239222454,0.0,0.0,5.200202124229224,770.84,4002.34,0.14,0.0,0.5041409736871719,"[6.2369458e-07 6.8263824e-07 2.9576657e-07 3.4450059e-07 5.5858879e-07
 7.4513400e-01 9.0772001e-04 3.3212398e-04 4.0623138e-04 3.0103712e-03
 2.5020704e-01]"
5500,-0.43884737670421603,-0.0035724782863719917,1.2595692456952596,0.0,0.0,5.4416141359333325,736.06,4002.54,0.26,0.0,0.5573954129219055,"[5.3884219e-07 6.7661347e-07 2.5953392e-07 3.3752457e-07 5.4959844e-07
 7.8421706e-01 9.6249778e-04 3.3277716e-04 4.2884430e-04 3.1801625e-03
 2.1087630e-01]"
5550,-0.3905967140197754,-0.0013210978035582636,1.2511769462323834,0.0,0.0,5.171826894047818,774.58,4002.74,0.1,0.0,0.4986640602350235,"[4.6836871e-07 6.3366537e-07 2.4400447e-07 3.1611890e-07 5.1763027e-07
 7.9968619e-01 8.1449322e-04 2.7867878e-04 3.1165217e-04 3.0201359e-03
 1.9588670e-01]"
5600,-0.3548354715108871,-0.000546448087431694,1.2552410432288552,0.0,0.0,5.017382811048755,798.74,4002.18,0.04,0.0,0.4519876778125763,"[4.5532630e-07 6.2832595e-07 2.4143026e-07 3.0876978e-07 5.1498267e-07
 8.5171181e-01 8.0430554e-04 3.0091321e-04 3.3007591e-04 3.2829982e-03
 1.4356777e-01]"
5650,-0.41335482597351075,-0.003594058903941011,1.2632070590851243,0.0,0.0,5.272715933305426,760.52,4002.82,0.26,0.0,0.5219085663557053,"[5.3033483e-07 7.2788839e-07 2.7972669e-07 3.5794073e-07 5.9509955e-07
 8.1122386e-01 9.4026217e-04 3.9876468e-04 4.4853645e-04 3.6236662e-03
 1.8336242e-01]"
